EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0.262777,0.000346762,0.262719,0,33.3053,-0.145926,-0.0469656,0.193,0.0992309,-0.0419999,0.0990131,0,0,33.3053,0,0,0,293,0.000108999
0.263293,0.000349381,0.263243,0,33.6115,-0.14644,-0.0469503,0.1935,0.0993532,-0.041694,0.0991841,0,0,33.6115,0,0,0,293,0.000109041
0.263813,0.000349789,0.263761,0,33.5698,-0.146958,-0.0469331,0.194,0.0994771,-0.0413838,0.0993575,0,0,33.5698,0,0,0,293,0.000109478
0.264331,0.000353061,0.264287,0,33.907,-0.147471,-0.0469184,0.1945,0.0995993,-0.0410766,0.0995288,0,0,33.907,0,0,0,293,0.000109202
0.264851,0.00035361,0.264807,0,33.923,-0.147988,-0.0469017,0.195,0.0997228,-0.0407639,0.0997032,0,0,33.923,0,0,0,293,0.000109458
0.265371,0.000356272,0.265327,0,34.2219,-0.148502,-0.0468865,0.1955,0.099845,-0.0404529,0.0998764,0,0,34.2219,0,0,0,293,0.000109779
0.265893,0.000358799,0.26585,0,34.4719,-0.149016,-0.0468716,0.196,0.0999676,-0.0401412,0.10005,0,0,34.4719,0,0,0,293,0.000110786
0.266416,0.000359651,0.266377,0,34.534,-0.149532,-0.0468557,0.1965,0.100091,-0.0398261,0.100225,0,0,34.534,0,0,0,293,0.000110003
0.26694,0.000360381,0.2669,0,34.5614,-0.150048,-0.0468394,0.197,0.100214,-0.0395083,0.100402,0,0,34.5614,0,0,0,293,0.000101261
0.267465,0.000363156,0.267425,0,34.8539,-0.150561,-0.0468249,0.1975,0.100336,-0.0391928,0.100577,0,0,34.8539,0,0,0,293,0.000110199
0.26799,0.000365149,0.267952,0,35.0823,-0.151075,-0.0468102,0.198,0.100458,-0.0388754,0.100753,0,0,35.0823,0,0,0,293,0.000110174
0.268517,0.000365155,0.268479,0,35.0276,-0.151592,-0.0467938,0.1985,0.100581,-0.0385529,0.100932,0,0,35.0276,0,0,0,293,0.000101927
0.269044,0.000368245,0.269006,0,35.3627,-0.152105,-0.04678,0.199,0.100703,-0.0382342,0.101108,0,0,35.3627,0,0,0,293,0.000110466
0.269572,0.000370236,0.269535,0,35.591,-0.152618,-0.0467658,0.1995,0.100825,-0.0379132,0.101286,0,0,35.591,0,0,0,293,0.000110509
0.270102,0.000369787,0.270065,0,35.4748,-0.153135,-0.0467495,0.2,0.100948,-0.0375866,0.101466,0,0,35.4748,0,0,0,293,0.000111061
